id,dir_genre1,dir_genre2,dir_genre3,actor1_genre1,actor1_genre2,actor1_genre3,actor2_genre1,actor2_genre2,actor2_genre3
345962,18,8,1,19,19,19,19,19,19
446687,5,13,11,5,18,8,5,18,8
336393,16,14,6,14,6,16,6,16,14
67317,19,19,19,19,19,19,19,19,19
370434,1,18,8,1,18,8,1,18,8
234979,2,3,7,2,3,7,2,3,7
855,6,0,16,6,16,0,6,16,14
224054,19,19,19,19,19,19,19,19,19
6173,4,6,16,6,16,0,3,6,14
100607,16,6,15,3,18,8,3,18,8
333448,5,9,13,5,18,8,13,11,5
240133,6,14,3,6,9,16,14,3,6
205894,0,6,1,6,18,8,0,8,1
302662,14,3,6,14,3,6,14,3,6
36200,2,8,1,2,8,7,2,18,8
259199,4,6,18,4,6,18,6,1,4
150989,3,6,18,19,19,19,19,19,19
391983,5,18,8,5,18,8,5,18,8
9077,15,3,6,11,15,1,15,11,18
115651,0,9,1,0,9,1,0,1,9
285653,18,6,14,18,14,0,18,8,1
285559,6,17,3,18,8,1,3,6,0
99899,19,19,19,19,19,19,19,19,19
279136,8,18,1,18,8,1,18,8,1
51110,19,19,19,19,19,19,19,19,19
4477,6,16,14,6,16,0,6,16,14
282413,8,3,10,6,3,13,8,3,10
79757,3,14,6,6,14,13,6,3,14
74159,5,18,8,5,18,8,19,19,19
379862,11,18,8,11,18,8,11,6,18
241497,6,14,16,6,18,4,6,18,8
362046,0,16,11,0,16,4,0,16,11
136109,14,13,3,6,14,3,3,14,6
378316,5,18,8,19,19,19,19,19,19
83382,0,16,4,0,9,6,6,0,4
63949,16,6,18,16,6,14,16,6,18
175668,2,3,7,2,3,7,2,7,3
121782,3,11,18,3,18,8,3,18,8
79894,6,17,9,6,9,17,9,17,8
2215,6,3,10,6,14,3,6,16,15
357077,18,0,16,18,0,13,18,6,4
21988,6,9,16,9,6,8,9,16,13
388250,6,12,8,8,6,7,8,6,7
130014,5,18,8,5,18,8,19,19,19
319998,6,18,8,6,18,8,6,18,8
176804,6,4,7,3,13,4,6,1,14
266409,6,8,1,6,18,8,14,13,6
9656,16,11,18,16,11,18,16,11,18
130712,16,12,17,12,6,17,12,6,17
34723,1,0,6,6,0,3,0,1,6
65954,9,0,16,6,9,0,6,7,9
235038,6,0,4,6,18,4,18,6,0
18082,9,6,14,6,9,14,14,3,6
307285,3,6,12,3,12,6,6,3,12
362268,5,18,8,5,18,8,6,3,5
25638,6,9,14,9,14,6,14,6,3
291619,16,18,8,16,18,8,16,18,8
53275,6,14,18,16,0,6,0,6,8
34631,5,12,18,5,3,12,12,5,18
8704,3,7,1,3,7,15,3,14,7
360806,3,18,8,3,18,8,3,18,8
189415,3,0,1,1,3,0,3,6,0
378114,6,15,9,6,14,18,6,16,14
211337,5,18,8,5,18,8,19,19,19
46875,6,16,0,17,0,6,6,18,11
380906,18,8,1,19,19,19,19,19,19
118397,16,18,8,16,18,8,16,18,8
267779,6,7,18,6,0,14,6,18,8
217814,3,18,8,3,13,4,3,18,8
338785,3,1,6,18,8,1,18,8,1
383741,3,11,18,3,11,18,3,11,18
14902,3,12,10,3,12,10,3,12,10
270213,6,0,4,14,18,8,14,18,8
59008,9,16,11,9,6,16,9,16,11
307814,9,6,8,0,6,9,18,8,1
286741,6,14,3,14,3,6,14,3,6
425312,15,11,18,11,18,8,11,18,8
233812,6,1,14,6,15,14,18,8,1
40107,0,6,3,9,6,4,0,3,6
103734,5,18,8,5,18,8,5,18,8
44450,1,14,10,1,14,6,6,14,1
385393,6,16,5,19,19,19,19,19,19
387558,6,18,8,6,18,8,6,18,8
246922,5,18,8,5,18,8,19,19,19
13191,0,16,1,16,3,6,0,3,16
443364,16,13,11,16,13,11,16,13,11
169817,3,6,18,3,6,18,3,6,18
166152,5,18,8,5,18,8,5,18,8
273429,18,8,1,6,18,8,18,8,1
63891,4,6,1,6,14,3,14,6,18
83406,6,18,8,6,18,8,6,18,8
137400,0,3,8,0,1,14,0,6,3
36707,3,18,8,3,0,15,3,18,17
4322,16,6,0,3,18,8,3,18,8
50921,3,6,14,3,0,17,3,0,7
165061,6,14,18,18,8,1,18,8,1
422338,0,8,1,13,11,0,11,6,13
32333,3,6,7,18,8,1,18,8,1
202530,9,8,1,9,1,0,9,1,0
318334,14,6,16,14,6,18,14,6,18
448160,14,6,18,14,6,18,14,6,18
80580,5,18,8,5,18,8,5,18,8
417941,5,11,6,6,18,8,6,4,18
53141,0,16,11,0,16,12,6,14,0
88282,9,3,0,9,3,0,9,6,3
392837,3,6,18,6,3,12,3,6,18
74569,16,6,13,16,13,4,16,3,18
160462,6,18,8,6,18,8,18,8,1
422264,14,1,15,5,18,8,3,18,4
76951,0,1,8,0,1,8,1,0,6
409489,11,18,8,0,9,1,11,18,8
307266,3,6,14,6,18,8,6,18,8
366916,13,6,18,13,6,18,6,3,13
1782,6,16,13,6,3,14,6,16,14
318882,18,8,1,6,14,0,8,18,1
37317,6,14,18,6,14,1,18,1,6
301753,3,12,6,18,8,1,3,13,6
369248,4,14,3,3,18,8,3,18,8
127888,5,18,8,0,16,4,5,18,8
127503,6,7,13,6,7,18,6,7,18
71031,16,8,9,9,16,11,9,16,11
159725,18,8,1,14,10,6,18,8,1
39885,0,6,4,6,18,8,11,6,18
360447,6,9,1,6,18,8,6,18,8
294117,9,3,6,18,8,1,19,19,19
40521,9,14,3,14,9,3,9,14,3
409734,8,3,18,18,8,1,18,8,1
47215,6,18,8,6,18,8,6,18,8
80142,2,3,18,2,3,18,2,3,18
140722,3,6,9,6,14,16,6,3,9
37221,1,2,3,3,16,1,3,16,1
309313,6,18,8,6,18,8,6,18,8
201040,3,6,9,3,9,6,3,6,9
382261,13,18,8,13,18,8,6,0,3
155394,9,5,3,0,11,1,18,8,1
150991,3,6,18,3,6,18,6,18,8
299729,5,18,8,19,19,19,19,19,19
196280,18,8,1,3,18,8,14,3,6
47837,6,16,4,6,14,0,3,6,14
10096,3,8,14,6,14,3,6,16,14
423461,16,5,6,18,8,1,18,8,1
311666,11,18,8,11,18,8,11,18,8
256104,9,14,6,3,6,9,14,6,9
180098,18,8,1,18,8,1,18,8,1
306377,0,6,8,18,8,1,0,6,16
66470,0,14,3,0,11,8,0,11,8
12718,19,19,19,19,19,19,19,19,19
107985,0,3,4,0,15,3,0,15,3
226542,16,6,9,6,16,4,6,18,8
57772,6,16,18,16,6,0,16,6,18
168212,19,19,19,19,19,19,19,19,19
12414,5,6,18,5,6,18,5,6,18
169397,6,9,14,9,14,6,18,8,1
280924,18,8,1,19,19,19,19,19,19
72636,16,6,0,6,18,8,6,18,8
192109,6,8,14,18,8,1,18,8,1
127308,19,19,19,19,19,19,19,19,19
320262,14,6,18,14,6,18,14,6,18
219539,19,19,19,19,19,19,19,19,19
46215,18,8,1,18,8,1,18,8,1
257786,3,6,15,18,15,6,1,6,18
185085,6,14,4,18,8,1,18,8,1
70931,3,18,8,3,18,8,3,18,8
374376,6,0,8,0,6,8,0,4,6
84917,5,18,8,19,19,19,19,19,19
77335,14,3,18,3,14,12,18,8,1
346715,19,19,19,19,19,19,19,19,19
174542,18,8,1,18,8,1,18,8,1
284886,6,3,12,3,12,6,6,14,3
180135,14,6,3,6,14,0,6,14,18
51611,5,18,8,19,19,19,19,19,19
318124,18,8,1,18,8,1,18,8,1
131147,6,18,8,18,0,3,6,18,14
249034,18,0,6,18,0,12,18,0,12
186646,18,8,1,18,8,1,18,8,1
428498,6,18,8,6,18,8,6,18,8
286325,6,10,7,3,14,4,6,10,17
105428,16,13,11,16,13,11,13,11,0
119980,3,6,5,19,19,19,19,19,19
267732,6,14,13,6,18,16,6,16,14
259235,6,3,12,5,6,18,5,6,18
149264,5,17,18,19,19,19,19,19,19
1913,6,16,1,6,9,3,6,9,16
40775,6,14,9,6,16,15,6,16,13
2214,6,18,8,6,18,8,6,18,8
337915,4,6,18,1,0,14,1,14,13
80153,6,18,8,6,18,8,6,18,8
71848,16,14,18,16,14,18,16,14,18
26291,3,14,6,3,0,8,3,0,14
384241,18,8,1,18,8,1,18,8,1
184380,5,2,6,19,19,19,19,19,19
76849,6,18,8,6,18,8,6,18,8
242134,3,13,4,18,3,6,3,6,4
267229,18,8,1,6,16,14,18,8,1
61471,3,6,14,6,3,14,6,14,3
418879,6,10,18,6,16,3,2,3,7
117212,6,0,10,6,13,4,6,13,9
753,6,3,0,16,13,6,6,3,18
354464,5,12,18,5,18,8,5,18,8
196906,6,9,8,18,8,1,18,8,1
117011,5,18,8,5,18,8,5,18,8
447224,16,11,6,16,11,6,16,11,6
88798,14,3,6,6,14,3,14,3,6
48271,11,18,8,5,11,18,11,18,8
270530,18,8,1,9,14,6,18,8,1
436623,4,6,18,4,6,18,4,6,18
68663,14,6,18,6,3,16,14,6,9
33951,18,8,1,18,8,1,18,8,1
295926,6,18,8,18,8,1,18,8,1
202048,2,7,8,19,19,19,19,19,19
384594,18,8,1,18,8,1,18,8,1
388062,5,18,8,5,18,8,5,18,8
389154,6,18,8,6,16,18,6,18,8
203618,13,16,15,13,11,18,11,16,15
64684,16,5,18,16,5,18,16,5,18
393416,5,18,8,19,19,19,19,19,19
242177,6,14,12,12,18,8,14,3,12
393919,11,6,18,6,18,8,6,18,8
72553,5,18,8,5,18,8,5,18,8
368206,0,11,16,0,8,1,0,8,1
243721,19,19,19,18,8,1,18,8,1
316299,18,3,8,18,0,16,18,6,0
265544,3,18,8,3,6,18,3,18,8
358912,3,6,18,6,16,3,3,6,18
212641,6,3,5,18,8,1,18,8,1
197789,18,0,1,18,4,0,18,15,11
140394,13,11,6,6,16,3,6,0,13
20025,6,16,4,4,6,16,6,3,16
71925,16,3,11,11,16,3,16,3,11
84938,18,8,1,19,19,19,19,19,19
28204,6,3,18,6,18,8,6,16,18
177581,19,19,19,19,19,19,19,19,19
371177,8,6,18,8,6,18,8,6,18
210627,4,6,16,6,18,8,3,11,6
429646,18,8,1,18,8,1,18,8,1
100304,3,2,14,2,3,7,2,3,7
204259,14,3,0,14,7,18,14,3,6
399818,3,18,8,3,18,8,3,18,8
352387,3,6,18,3,6,18,3,6,18
284289,16,6,18,6,0,16,6,16,14
44937,3,18,8,3,18,8,3,6,18
257831,7,1,15,6,9,1,1,18,8
287203,5,18,8,5,18,8,5,18,8
220861,18,8,1,18,8,1,18,8,1
62185,0,6,8,0,6,8,0,6,8
422247,0,11,8,11,0,8,0,11,8
69048,16,6,18,16,6,18,16,6,18
77876,5,18,8,5,18,8,5,18,8
251399,0,9,6,0,9,6,0,9,6
41391,6,5,3,14,6,18,14,6,18
430549,6,16,10,16,3,6,3,1,6
123648,6,14,9,6,18,8,6,18,8
150496,3,12,5,3,14,12,12,18,8
201188,18,3,6,18,0,16,18,0,16
110370,9,4,0,9,4,0,9,4,0
398929,3,18,8,3,18,8,3,18,8
97509,5,2,11,5,18,8,5,18,8
419516,5,14,9,6,16,14,19,19,19
42340,3,14,0,3,14,6,0,16,6
2750,19,19,19,19,19,19,19,19,19
159401,0,6,9,0,6,9,9,6,1
364797,14,3,6,14,3,6,14,3,6
208197,6,5,18,18,8,1,18,8,1
411783,6,8,18,6,18,8,16,6,18
293037,16,3,4,16,4,6,18,8,1
367139,11,3,18,3,11,18,3,11,18
57082,6,18,8,6,18,8,6,18,8
392795,9,16,3,16,18,8,6,8,9
5843,0,16,11,0,8,1,0,8,1
394673,3,18,8,3,18,8,19,19,19
355753,6,18,8,6,18,8,6,18,8
63447,3,18,8,3,11,6,3,18,8
43379,6,3,14,8,3,6,8,3,6
75786,3,12,18,3,12,18,3,12,18
144554,5,18,8,18,8,1,16,15,0
361631,12,5,18,12,5,18,12,5,18
285881,12,14,3,12,3,14,3,12,14
199017,11,0,15,0,15,11,11,6,0
140506,18,8,1,18,8,1,18,8,1
161656,18,8,1,19,19,19,19,19,19
137048,16,4,11,16,18,8,16,18,8
67300,3,6,18,6,18,8,6,18,8
253094,18,8,1,18,8,1,18,8,1
157345,1,0,16,18,8,1,18,8,1
302466,14,0,3,14,18,8,14,18,8
397043,6,0,4,4,6,9,9,4,1
35105,8,1,2,2,8,3,8,1,2
64239,16,3,18,6,14,3,3,16,9
31250,1,2,7,1,2,7,7,1,2
375846,16,4,11,16,14,3,16,14,3
235478,3,14,18,3,9,2,3,14,10
445799,16,18,8,14,0,6,0,16,3
30457,11,18,8,18,8,1,18,8,1
162591,2,3,12,2,3,18,2,3,18
406966,3,18,8,11,3,4,3,18,8
123506,2,7,18,3,6,9,2,3,7
10029,0,16,6,3,16,14,4,16,3
335627,6,3,18,18,8,1,18,8,1
333287,5,0,14,3,14,6,14,3,18
42839,3,2,14,3,18,8,6,3,14
26152,3,18,8,6,3,16,3,6,9
216358,16,0,15,16,6,18,6,16,15
252360,0,6,16,0,16,6,0,8,1
125548,14,3,6,0,16,14,14,3,18
294365,0,1,6,0,6,7,0,1,14
234636,6,18,8,6,3,0,3,6,18
5719,3,6,4,6,18,8,6,18,8
42460,5,16,13,2,3,6,18,8,1
131737,0,16,4,16,14,6,0,16,4
59594,9,14,6,18,8,1,3,13,4
194980,9,14,6,9,14,6,18,8,1
14868,3,7,18,3,7,18,9,7,3
37478,5,9,8,5,18,8,5,18,8
409783,5,6,18,19,19,19,19,19,19
150775,5,12,3,5,18,8,5,18,8
215965,3,6,11,3,6,18,3,6,18
231176,3,18,8,3,18,8,3,18,8
84721,6,3,5,6,16,18,6,18,8
65097,19,19,19,19,19,19,19,19,19
59492,8,1,6,6,3,16,6,18,8
245023,3,18,8,18,8,1,18,8,1
263347,6,14,9,18,8,1,6,18,8
8907,6,18,8,6,18,8,6,18,8
408513,3,6,18,3,6,18,3,6,18
107068,0,1,3,11,6,18,14,11,6
4460,6,14,0,6,0,17,6,0,1
172744,0,11,3,14,3,11,3,6,0
260793,5,6,18,5,18,8,5,18,8
267407,6,9,14,6,14,9,0,16,6
338364,3,18,8,18,8,1,18,8,1
83178,3,5,6,5,18,8,6,0,5
189628,6,14,3,14,3,18,18,8,1
13294,6,3,4,8,7,18,8,7,18
52770,6,4,0,3,6,12,3,6,4
407825,16,11,18,16,11,18,16,11,18
299757,6,3,14,6,16,14,6,3,0
316445,6,16,12,12,5,18,12,5,18
358326,4,13,6,4,6,18,4,6,18
285848,6,14,7,14,6,7,14,6,7
82393,0,9,16,9,0,16,9,16,0
191034,3,12,6,12,6,18,12,6,18
152601,6,7,15,6,16,14,15,14,6
38130,5,18,8,5,18,8,5,18,8
315099,18,8,1,3,9,14,18,8,1
444085,3,18,8,3,18,8,3,18,8
28662,6,16,13,6,13,12,13,6,18
299428,11,18,8,11,18,8,11,18,8
47791,11,16,18,18,8,1,18,8,1
152635,6,16,4,6,16,4,6,16,14
268865,3,18,8,14,3,6,3,18,8
432272,6,18,8,8,2,6,6,8,2
245147,5,18,8,5,18,8,5,18,8
256962,3,6,17,6,16,0,3,6,0
68715,6,11,18,6,10,0,6,4,13
427410,6,18,8,6,18,8,3,6,16
204755,0,2,6,0,2,6,2,0,3
368371,3,6,18,6,3,18,3,14,6
180760,3,18,8,3,18,8,3,18,8
93562,1,16,6,6,4,0,18,6,0
256628,5,18,8,5,18,8,5,18,8
361245,0,3,6,0,3,6,0,3,4
68837,6,8,3,6,0,4,9,8,1
185736,3,18,8,3,18,8,3,18,8
240106,0,6,14,0,6,4,6,0,3
252220,0,6,8,0,6,9,0,11,3
300611,3,18,8,3,18,8,3,4,6
96858,14,3,6,6,14,16,6,18,16
188194,3,6,18,3,6,18,3,6,18
46943,0,16,1,0,16,6,6,16,0
62336,12,18,8,12,18,8,19,19,19
284776,18,8,1,18,8,1,18,8,1
185341,11,16,13,11,16,13,16,11,18
184611,2,3,12,2,3,7,19,19,19
322613,18,3,0,18,1,4,18,8,1
38908,3,18,8,3,18,8,3,18,8
29038,0,16,6,6,16,14,16,11,4
65509,6,16,3,3,1,6,3,6,18
184887,2,18,8,19,19,19,19,19,19
213413,3,4,6,18,8,1,18,8,1
227952,18,8,1,18,8,1,18,8,1
361524,6,14,13,6,18,8,6,18,8
205348,18,0,6,18,0,2,18,0,16
62012,6,16,13,6,3,18,3,18,8
108252,14,3,12,6,17,14,14,3,6
5146,3,14,6,6,0,16,0,3,8
404076,2,6,18,19,19,19,19,19,19
274817,3,9,6,6,3,9,6,9,16
430918,18,6,1,3,18,8,18,3,6
280957,11,6,16,1,6,14,1,6,0
315015,6,0,16,11,0,15,1,15,0
6965,6,3,14,3,4,18,3,14,4
306240,18,8,1,18,8,1,18,8,1
61949,3,6,14,3,12,18,1,3,6
134088,18,8,1,18,8,1,18,8,1
251024,3,12,14,1,3,7,3,6,18
430968,18,8,1,18,8,1,18,8,1
18287,3,18,0,0,3,6,18,3,0
41541,0,9,6,0,9,1,0,6,14
14517,8,1,15,8,1,15,6,16,15
221536,6,9,4,9,4,0,9,4,0
370764,3,6,10,1,18,8,1,18,8
387284,19,19,19,5,18,8,19,19,19
214976,3,18,8,3,18,8,3,18,8
428437,11,18,8,11,18,8,18,8,1
21955,16,6,11,3,11,0,3,18,8
94241,6,18,1,6,16,14,6,18,14
236627,2,3,18,2,3,18,2,18,8
133292,18,6,4,18,1,13,18,3,8
441502,8,6,18,8,6,18,8,6,18
362512,5,18,8,5,18,8,19,19,19
440478,6,18,8,6,14,18,6,18,8
325665,6,18,8,6,18,8,18,8,1
335914,6,3,7,3,18,8,3,6,18
131223,6,18,12,18,8,1,3,16,1
16032,7,13,11,13,11,6,6,7,13
306996,3,8,12,3,6,7,3,18,8
3164,6,4,18,11,16,15,15,11,18
44604,2,18,8,2,11,18,2,1,0
385469,2,3,18,2,3,18,2,3,18
9807,3,0,4,3,0,6,0,8,1
433750,6,18,8,0,16,15,6,18,8
326891,5,18,8,19,19,19,19,19,19
415034,3,18,8,3,18,8,3,18,8
172178,16,4,6,16,11,4,16,18,8
150225,6,14,3,14,6,3,6,18,8
28698,13,6,18,6,4,16,13,6,18
44910,9,6,8,9,6,8,9,6,8
42190,6,14,3,14,3,6,14,6,18
215437,6,13,16,13,6,18,13,6,18
262881,6,14,18,4,6,18,18,8,1
135235,18,8,1,18,8,1,18,8,1
56154,3,12,14,3,6,14,6,3,17
242632,3,6,7,3,6,7,3,6,7
177590,16,6,18,18,8,1,0,16,6
266134,7,18,8,7,18,8,7,18,8
47518,3,0,11,11,18,8,11,18,8
137277,0,6,16,18,8,1,18,8,1
43439,6,7,1,6,3,12,6,14,3
84966,6,16,4,6,18,8,6,14,16
49085,5,18,8,5,18,8,5,18,8
310208,18,8,1,18,8,1,18,8,1
449045,14,16,13,14,18,8,14,11,18
252632,18,8,1,18,8,1,18,8,1
45227,3,14,18,18,14,3,18,14,3
227077,6,14,3,6,14,18,6,14,18
316843,6,18,8,6,18,8,6,18,8
59436,3,14,6,3,6,16,3,6,0
309847,6,4,16,6,18,14,14,3,6
176775,18,8,1,18,8,1,9,6,0
59067,14,3,6,3,6,4,6,3,13
26907,3,6,18,3,6,18,3,6,18
275049,6,18,8,18,6,1,6,9,14
72655,4,6,0,6,4,3,0,4,6
134781,14,3,6,6,14,16,6,14,3
137364,9,3,6,3,6,9,9,6,14
385251,6,18,8,19,19,19,19,19,19
140923,18,8,1,18,8,1,18,8,1
183932,14,6,17,17,18,8,17,18,8
162416,17,18,3,18,3,6,18,3,6
49110,6,16,15,16,6,18,16,6,18
356482,16,13,11,9,7,16,16,13,11
292626,6,18,8,18,8,1,18,8,1
210031,14,6,18,6,14,18,14,6,3
127144,11,8,2,8,2,11,8,2,11
9463,15,2,11,15,2,6,15,2,0
261512,0,16,15,6,16,14,4,12,6
54176,2,3,7,2,7,3,2,7,3
85746,6,4,0,1,6,14,6,3,4
42029,6,3,4,6,18,8,6,18,8
11791,11,6,4,11,15,16,16,11,0
255802,5,6,18,19,19,19,19,19,19
394354,6,3,18,6,18,8,6,18,8
363937,0,6,8,0,6,8,0,6,8
2333,6,18,8,6,16,14,3,6,18
20177,0,1,15,3,0,1,16,0,15
37702,3,0,1,3,0,9,3,0,1
93768,4,6,13,6,7,1,6,4,18
12807,14,18,8,14,18,8,14,18,8
69572,3,9,12,6,14,0,0,6,9
86059,6,3,10,6,16,11,6,14,0
428997,18,8,1,18,8,1,18,8,1
107365,6,18,8,6,18,8,3,0,16
184129,3,18,6,18,0,6,6,0,14
297706,6,18,8,18,8,1,19,19,19
505,19,19,19,19,19,19,19,19,19
142584,18,8,1,18,8,1,18,8,1
318621,11,8,9,11,18,8,11,18,8
63750,3,6,18,18,8,1,6,9,14
436950,5,18,8,5,18,8,5,18,8
24883,6,7,18,7,1,6,16,6,0
112145,6,1,7,4,9,3,6,18,8
281417,18,6,14,18,0,12,18,0,12
290168,5,9,8,18,8,1,18,8,1
178408,11,16,18,11,18,8,11,18,8
348226,5,6,7,5,18,8,5,18,8
387941,5,18,8,6,9,2,18,8,1
73511,3,6,18,3,6,18,3,14,6
382635,16,14,3,4,6,18,4,6,18
435012,6,14,18,9,6,0,6,0,10
210613,3,18,8,3,6,16,3,18,8
64034,3,14,6,3,6,16,3,6,18
97636,16,15,18,3,6,16,16,15,18
298750,3,6,14,6,18,8,6,18,8
34760,6,18,8,6,3,16,6,16,13
117386,3,17,18,3,18,8,3,18,17
269770,18,8,1,18,8,1,18,8,1
258500,5,9,6,18,8,1,18,8,1
392793,6,18,8,6,18,8,6,16,11
409454,18,8,1,16,6,18,4,6,18
188744,6,1,4,6,18,1,6,1,14
373282,19,19,19,12,5,18,12,5,18
37638,0,3,6,3,16,18,3,6,14
154122,6,18,8,6,18,8,6,18,8
193296,5,18,8,5,18,8,5,18,8
320465,4,6,18,1,13,4,4,6,18
368687,6,0,14,6,0,16,0,6,8
353096,3,13,6,13,18,8,13,18,8
45282,6,4,16,6,16,4,4,13,7
232704,18,8,1,3,6,9,6,9,14
28574,0,17,6,6,0,16,0,6,11
121282,3,0,14,3,6,8,3,6,0
348145,18,8,1,6,18,8,6,18,8
327566,3,6,18,3,6,0,3,5,6
26626,3,18,8,6,16,14,14,3,6
981,6,3,14,3,14,6,3,14,18
60481,3,12,6,3,12,18,3,18,8
82687,3,0,14,14,3,6,3,6,1
53351,0,8,1,0,8,1,18,8,1
394094,0,17,6,3,18,8,3,6,18
10300,3,6,18,6,18,8,6,18,8
71841,0,16,15,15,0,3,16,18,8
110181,18,8,1,18,8,1,6,7,15
348036,6,14,10,6,3,9,6,10,17
394296,6,14,3,6,14,0,6,14,0
286791,6,18,8,6,18,8,6,18,8
393068,6,14,18,6,14,18,6,3,0
308639,3,6,14,3,4,6,3,4,6
102207,3,1,18,3,1,2,1,3,18
203091,2,12,5,19,19,19,19,19,19
272691,6,18,8,6,16,4,6,18,8
364465,11,18,8,11,18,8,11,18,8
240863,5,6,18,19,19,19,19,19,19
233817,18,8,1,19,19,19,19,19,19
322513,0,16,11,6,16,0,7,16,3
65667,0,1,7,0,1,7,0,1,7
46690,1,3,7,3,1,14,1,3,7
412406,11,18,8,11,18,8,16,11,18
2239,6,16,14,3,6,0,16,3,6
42597,6,3,14,14,3,6,3,0,4
149195,18,8,1,18,8,1,3,18,8
102722,6,3,12,1,6,18,3,18,8
287818,5,18,8,5,18,8,6,5,16
55622,9,6,8,6,9,0,9,6,8
430413,0,8,6,16,3,6,3,18,8
405321,6,18,8,6,18,8,19,19,19
371461,14,3,6,14,3,6,3,6,14
62112,6,10,18,6,10,18,6,10,18
113156,1,15,3,15,0,4,15,4,6
61674,3,11,0,11,16,13,9,11,6
435062,3,14,6,3,18,8,3,18,8
81827,6,16,1,3,6,14,6,9,11
225438,16,18,8,1,6,7,18,8,1
54396,3,18,8,3,18,8,3,18,8
153750,11,16,6,3,11,6,0,11,6
332286,6,10,18,6,10,14,6,0,10
179038,3,0,5,19,19,19,19,19,19
137167,18,8,1,18,8,1,18,8,1
10945,6,3,14,3,5,7,16,14,3
394110,14,3,18,14,3,18,14,3,18
379252,14,3,6,6,14,3,14,3,18
399422,6,14,5,14,6,18,6,14,3
135985,6,14,3,6,4,16,6,14,3
70006,0,6,8,0,6,16,0,6,8
321923,16,18,8,18,8,1,16,15,13
349005,3,0,8,6,3,14,3,6,9
49195,3,6,4,3,14,12,3,1,6
76765,11,15,3,3,11,18,0,3,11
61524,18,6,3,3,0,17,3,0,7
202618,18,8,1,5,18,8,18,8,1
384651,5,2,11,19,19,19,19,19,19
336018,5,18,8,9,5,8,5,18,8
286984,3,18,8,3,18,8,3,8,1
337961,14,6,16,6,16,14,16,14,13
16359,3,6,16,3,6,18,3,6,18
340972,2,6,18,19,19,19,19,19,19
121517,3,18,13,3,15,18,3,18,8
22975,3,18,8,3,6,0,3,18,8
239114,13,6,14,6,8,1,8,13,6
222226,5,6,18,19,19,19,19,19,19
172199,6,14,18,14,6,18,14,6,18
67645,3,6,10,3,6,9,6,18,8
238539,8,6,18,18,8,1,18,8,1
20388,6,16,13,16,6,0,16,13,11
138372,16,13,3,3,16,14,16,13,3
86687,3,14,11,6,0,3,3,4,6
261190,6,0,3,3,18,8,0,6,3
257548,2,5,3,5,18,8,19,19,19
1277,9,14,6,14,6,9,9,14,6
358505,5,12,18,5,18,8,5,18,8
347146,8,3,18,6,1,17,8,3,18
198881,12,6,14,6,14,13,6,13,14
340317,3,6,9,3,9,6,3,6,9
56518,6,10,17,3,6,10,6,10,18
349208,6,18,8,6,14,3,6,18,8
242742,3,6,18,3,6,18,6,3,4
322761,2,18,8,2,3,7,2,18,8
404433,2,18,8,2,18,8,19,19,19
209997,5,18,8,5,18,8,19,19,19
61990,3,6,9,3,18,8,3,18,8
345790,18,8,1,18,8,1,18,8,1
376571,3,11,7,18,8,1,13,11,6
13747,16,4,0,16,6,4,16,4,18
266287,14,12,6,6,14,3,14,12,6
88273,6,16,14,6,14,16,6,3,4
308084,6,9,3,3,6,18,3,6,18
231037,3,18,8,3,18,8,3,18,8
24203,3,14,6,6,3,14,3,14,18
382898,18,8,1,18,8,1,18,8,1
433785,3,6,14,18,8,1,3,18,8
50025,0,3,8,3,0,8,3,0,8
199717,3,6,4,3,14,6,6,3,14
323407,3,2,6,2,3,18,2,3,18
255157,16,4,6,6,16,4,6,16,14
293270,3,0,6,3,11,7,18,8,1
266063,19,19,19,19,19,19,19,19,19
403607,3,12,5,3,12,5,3,12,5
68202,3,14,15,14,3,8,16,6,14
47540,14,13,6,6,16,14,14,13,6
385040,3,7,18,3,6,18,3,18,8
377879,6,18,8,6,18,8,6,18,8
54658,6,16,14,6,0,16,6,14,16
122158,6,11,10,11,15,18,4,11,18
20163,6,9,14,3,11,6,6,18,8
394121,18,8,1,18,8,1,18,8,1
407795,3,6,9,0,6,3,6,14,9
45796,3,11,18,3,11,18,3,11,18
333894,18,8,1,19,19,19,19,19,19
803,6,14,3,6,10,4,5,10,17
176363,6,3,13,3,6,18,6,3,14
281558,5,18,8,5,18,8,5,18,8
12791,16,11,18,16,11,18,16,11,6
105781,5,18,8,5,18,8,5,18,8
376560,16,11,18,16,11,18,16,11,18
73525,19,19,19,19,19,19,19,19,19
145066,6,14,13,6,14,0,6,14,13
107154,5,18,8,5,18,8,5,18,8
209758,2,18,8,19,19,19,19,19,19
110533,8,15,3,8,15,3,3,8,15
240334,5,10,18,10,18,8,10,18,8
253139,5,6,1,5,6,18,5,6,18
158157,1,0,14,1,6,0,1,14,0
14644,3,18,8,6,3,14,3,6,9
45474,3,8,0,0,16,11,0,11,6
385815,6,0,1,6,4,3,14,6,3
27540,0,16,11,3,18,8,3,0,16
173668,14,3,12,14,12,18,14,12,3
20763,3,6,0,6,3,18,6,16,3
136411,7,16,13,7,18,8,0,7,3
69660,6,14,16,6,0,14,14,6,18
3934,3,6,14,6,3,14,3,6,0
290617,3,14,7,3,14,4,3,6,16
116010,16,18,8,16,18,8,16,6,18
75680,3,18,8,3,18,8,3,18,8
