id,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10
300210,-222.2,3370.6,-729.7,733.1,1366.1,55.1,119.8,1244.7,-310.8,-290.3
73775,-1911.6,610.8,-2149.2,-2491.1,31.0,508.6,-742.7,-256.3,-956.1,165.5
412499,2317.9,-1097.4,-466.4,-1385.7,-529.7,2095.5,-390.9,-189.9,1341.0,-281.2
307255,4920.5,647.0,2943.1,2367.4,-1011.8,-2783.0,702.1,1996.2,-522.2,-170.6
244749,624.2,184.4,-1244.0,50.7,-494.9,302.6,67.2,-463.6,100.5,96.6
152333,-10836.1,-214.9,1731.2,-34.0,231.0,-526.7,134.1,-5.1,42.9,227.9
370498,6324.0,-878.5,1555.2,528.0,1164.4,-60.6,439.4,800.3,-2165.0,562.8
165372,-8484.8,-305.7,870.0,-2594.9,1668.9,-876.1,611.7,69.1,-196.8,115.8
34763,-1538.5,2902.5,-399.4,-129.0,-1135.6,285.7,-495.8,-332.1,-426.8,387.3
43829,3134.8,-1211.1,-586.5,-568.7,128.0,260.0,-28.0,59.6,54.2,385.9
232571,2110.6,-2346.4,-650.6,954.4,326.4,-1090.6,332.5,-961.7,-51.9,-357.1
236511,-10836.1,-214.9,1731.2,-34.0,231.0,-526.7,134.1,-5.1,42.9,227.9
432561,-5069.0,-683.1,-218.1,-503.5,-152.8,664.2,-1584.0,-909.2,-754.1,978.4
168479,6755.4,-1409.1,329.7,-1888.8,1050.7,51.2,-1046.6,236.0,2176.8,536.3
126534,-170.2,4495.6,-1024.9,258.1,-337.4,-270.5,-187.4,888.9,342.5,-1481.9
50571,-7026.8,-572.1,119.4,101.6,788.4,235.8,-418.1,384.5,133.0,-411.8
25112,-6516.3,179.0,2652.2,-1003.5,-35.2,-197.5,-371.6,-618.5,-727.4,167.9
236800,4225.8,-1713.9,-684.5,110.5,366.1,-125.2,636.2,-283.2,-125.8,1629.7
80741,6965.3,827.9,3860.9,-594.6,347.6,-4.8,-832.3,-990.6,159.2,-1059.3
48385,-2263.6,-2208.3,2104.0,-335.9,957.3,2379.7,1409.5,1152.7,-303.1,357.1
64524,2212.7,-1109.1,2625.2,113.1,-918.3,1189.6,1742.6,667.4,-822.4,-70.3
327248,-8058.3,-60.2,1298.1,479.9,-256.8,-472.6,101.4,249.6,130.0,-70.8
12532,-7049.4,755.7,1425.0,311.8,-1079.3,-1185.2,769.9,390.4,201.1,-116.3
181955,4266.8,-1149.5,-688.1,-121.2,460.6,-2070.3,-509.9,184.3,189.2,-1138.7
370092,-1076.4,-1705.6,-2060.3,-145.4,305.9,754.7,-888.8,620.9,255.6,-505.5
132006,-5993.4,-1287.7,420.1,938.8,-257.8,-548.5,-68.3,271.4,333.9,-175.0
238941,-139.8,-1120.8,-666.4,318.2,-97.1,-105.0,-480.6,140.9,-86.5,491.2
357407,-4188.2,1243.7,705.8,-667.0,-625.9,-1228.3,593.9,325.5,13.7,-241.3
178506,-3494.1,-1460.5,1921.5,1166.1,16.5,2264.0,2336.5,939.9,-90.8,-142.1
334726,948.9,-4902.8,-1076.5,-357.0,348.0,-526.0,-357.5,-446.6,387.8,1581.0
4283,-4070.3,3718.2,1411.0,-1656.8,893.6,-347.1,885.4,-34.0,361.4,879.0
85033,-6593.7,585.8,-29.3,-168.2,688.6,-660.9,-893.2,-79.4,598.9,248.1
54884,9041.0,492.2,-152.1,500.6,-408.3,519.8,-503.7,-604.3,-168.5,-866.3
99324,6444.3,-553.2,1958.1,-11.5,-1256.4,-1849.7,342.5,-1767.9,417.4,-25.8
126802,-4164.4,-977.6,809.7,-79.6,-1081.8,-720.2,-233.0,-129.9,156.9,219.3
42428,-2813.5,-24.7,1683.7,-467.8,-383.8,1458.6,1172.8,-659.7,378.8,20.0
169747,130.9,-961.2,-2042.1,1147.0,-1246.9,265.3,-283.0,724.8,-672.8,-3368.7
274092,-839.8,-2655.5,-620.4,-126.2,526.9,78.3,-454.8,690.8,-1134.1,-1178.4
102628,-1879.3,674.1,318.7,547.6,1986.0,-749.7,429.3,1507.2,2595.2,5.5
9815,-4371.8,1.4,-1529.1,-281.9,575.6,705.1,658.9,-777.0,174.4,-234.5
4684,-2609.0,-194.2,1591.2,694.7,-166.4,113.3,656.4,38.1,-185.2,23.2
90395,-1353.7,-635.0,-541.0,287.6,881.0,-503.3,-100.8,115.0,-801.8,-95.6
70447,-3672.3,644.7,512.8,-32.1,-87.3,-2907.2,12.8,-1357.1,-394.2,341.5
70761,-3397.6,-1371.5,-222.5,-2203.5,-418.8,885.7,-246.9,-1259.9,574.8,-43.4
18385,-5148.5,925.9,-2901.7,1706.0,3230.6,2679.4,-386.1,868.1,415.5,-177.0
11925,4924.8,-3925.5,-2470.6,880.5,-117.8,671.7,-95.7,-330.5,49.5,3197.5
339238,-5495.9,615.7,-580.7,1905.1,-24.7,564.8,-864.8,-1482.3,274.5,54.0
435123,-4152.4,-61.1,1181.3,-455.7,-238.5,-1184.0,254.9,2.7,-382.5,-376.3
473,-10427.6,-177.0,1675.1,-33.7,216.4,-527.7,126.9,-8.7,36.1,221.1
114913,-4809.8,-194.2,-222.0,-694.3,1861.8,118.6,466.1,-828.1,-856.2,-247.7
34852,8909.6,-197.7,1527.6,-1289.0,1658.0,-892.0,160.8,465.3,2225.2,-566.1
39171,-8708.6,451.3,1974.1,55.5,-1026.2,-366.1,147.5,-235.7,-17.3,466.4
9994,-8074.5,1645.8,-21.9,-377.2,1282.3,1702.3,-1525.3,364.9,-828.5,33.6
36682,-2083.9,-1613.0,-4039.1,-182.5,2098.9,-3275.1,1794.2,31.9,314.5,2663.6
208974,2820.0,2180.6,-2352.2,3597.8,589.2,-120.1,-199.9,-932.4,-155.2,-317.7
97437,-1823.3,185.3,1416.0,-692.3,-329.8,752.0,96.5,458.7,-2045.4,-225.6
401944,7469.8,-3032.6,-849.5,86.9,-1407.3,-497.9,-957.6,800.6,135.8,2092.7
44613,-298.6,1480.8,-147.4,-1127.3,-3038.0,-281.9,1325.3,752.9,-1953.5,-154.7
754,-10624.5,-152.1,1463.0,66.9,420.2,-291.3,-108.6,256.7,-12.8,170.8
396539,-2764.6,734.2,-1385.1,607.6,-614.7,-444.5,-471.2,-1792.8,-156.1,394.9
135380,648.0,-2144.6,-1541.4,-1038.3,-238.5,-2319.5,-1377.8,-261.0,-526.7,-1883.9
85355,2953.2,892.2,3583.1,-602.2,-1218.5,-227.5,-2237.6,875.7,-222.4,635.8
43211,6398.4,642.5,-3922.8,-494.7,2506.5,-619.7,56.2,-1179.4,-65.5,-954.8
54570,-81.7,-627.4,2827.9,-189.5,-468.0,2773.3,912.4,1376.9,161.7,-345.7
31547,-5829.7,-2595.6,-2228.3,-50.0,-34.1,75.1,-104.8,80.2,-107.7,-1552.9
56846,5503.0,-760.0,-818.6,-8.7,-230.4,42.5,-586.6,175.2,-191.2,-149.5
114464,3215.5,3262.3,1697.3,-430.4,1415.2,399.9,942.3,736.5,72.4,-142.3
167777,-5634.5,-383.6,-55.8,483.2,497.1,-237.9,-243.2,615.5,94.0,-3.7
443079,-40.4,-190.2,-1717.4,2197.8,-491.9,-888.2,261.1,-432.2,867.6,78.2
297413,-295.1,-4896.4,-2683.8,1023.3,41.3,-483.7,143.7,454.8,-652.3,-2019.4
11122,9979.6,-378.2,-8.8,-330.7,-191.4,-922.0,803.9,-828.3,80.3,-281.1
257361,2949.9,-4298.5,3549.7,-456.1,1957.8,2628.9,-1435.6,-3211.7,541.4,-973.2
51186,-4167.8,-1171.1,-328.6,-266.8,962.8,-599.5,415.0,170.0,130.1,1478.5
111717,-1248.9,-2783.5,3734.7,-792.0,-364.9,2961.0,1516.1,650.3,1063.7,561.3
344856,-324.2,-634.9,-553.7,310.2,-759.7,2128.8,-707.1,251.6,786.7,468.8
40798,-8704.9,-531.1,386.1,7.7,-157.2,-273.8,-776.7,-107.0,-358.8,-91.4
45057,-1735.9,969.6,-2944.5,-724.0,209.1,-539.0,-1610.4,-941.4,139.6,-123.8
38425,853.7,-2785.6,-488.8,549.0,554.3,264.5,852.5,-121.0,-1543.4,-1039.6
327250,-8058.3,-60.2,1298.1,479.9,-256.8,-472.6,101.4,249.6,130.0,-70.8
106757,-5044.3,893.7,895.7,165.0,-42.3,-81.2,-72.9,-461.6,84.7,684.0
139198,-2106.3,-5896.8,-2311.5,49.6,895.3,-1163.9,-88.6,460.2,-381.6,-3672.4
21630,7329.6,1378.5,-408.5,-687.0,-1123.1,-438.4,142.9,-285.3,-718.6,265.2
444646,2497.0,-670.5,-1500.7,69.7,-331.7,249.6,-462.3,39.5,-41.3,1785.3
374875,7597.3,1666.1,-758.6,209.0,-581.9,-462.4,44.8,500.2,226.7,-529.5
182188,10490.1,1681.0,-189.2,1029.3,-267.5,-506.2,536.0,136.7,-138.1,-168.1
183190,6679.5,-415.4,387.0,-989.5,-413.4,681.7,-860.3,-1100.1,1036.3,220.5
171737,252.1,-2117.8,-1712.3,613.5,-303.5,-640.3,-492.6,548.6,308.5,2991.2
159203,1360.7,3156.1,-716.1,-1572.8,-1364.7,1310.8,-481.0,-667.8,569.5,195.1
217605,-5765.8,-796.3,1468.8,-358.1,-17.1,-291.3,515.3,107.5,-683.7,476.0
183935,-10451.0,-266.3,1819.4,-31.2,221.8,-412.7,173.4,-27.9,43.5,218.1
286789,1629.0,-2735.4,1586.7,-600.7,1168.9,-188.1,-35.0,183.0,-157.9,-541.6
264695,2690.5,244.6,457.5,-23.2,209.9,-872.9,174.1,-1003.9,-970.8,1037.7
103973,-3353.2,1002.8,-114.3,48.3,1044.7,-475.2,-261.1,2627.7,805.3,-138.9
157033,1293.1,918.2,-2419.8,1691.8,514.6,1850.0,551.8,-150.8,599.1,477.3
278486,302.2,484.5,-714.9,1415.4,5566.6,-1499.3,927.5,199.4,-850.0,443.6
3209,-2207.9,1609.6,-1210.8,-542.2,-757.0,815.1,538.8,293.4,1048.4,449.9
180651,-2549.5,1883.6,-2597.2,-247.8,653.9,324.9,1196.6,-846.6,-573.3,-92.0
217013,-633.7,-1338.9,-3303.0,-219.8,188.6,75.2,-1047.1,-615.5,-23.3,509.2
97108,-1306.3,2412.0,-2793.7,-451.7,587.2,-1305.1,-986.2,-243.5,-15.3,-27.0
48678,4328.5,-2866.2,2907.0,568.0,-2330.1,-2146.4,-586.9,971.2,-201.5,-97.5
307546,1982.7,-1218.1,801.0,-688.0,297.1,-480.1,-373.7,665.2,1857.9,331.5
80535,-1119.3,-2672.7,-767.5,-3946.6,-584.5,-1743.6,227.1,188.5,-375.9,2374.9
111720,-4276.1,-1374.3,-259.6,1281.1,461.1,1070.7,-776.1,1225.2,-84.7,-1191.4
226259,-9234.7,957.5,-245.4,-159.6,-1376.0,41.1,1246.2,-850.9,241.0,152.5
102855,-6610.1,532.6,-1580.4,-382.5,-1261.3,-240.2,-22.5,-158.1,736.0,11.9
5721,2053.5,-6328.6,-1193.6,277.2,2482.1,-1846.3,-5.6,2463.8,15.4,3801.6
441670,4577.7,879.5,2256.1,-167.6,-883.6,625.0,491.8,397.1,-75.1,159.0
58407,-4209.3,2034.4,421.9,-146.1,-1121.3,569.7,-438.1,-488.4,-436.0,-375.0
437170,699.0,-952.3,710.3,-1133.4,-892.1,175.1,901.8,86.0,1025.3,186.2
833,3407.0,-512.2,2642.1,-1506.8,3604.5,-561.0,-242.3,1852.9,1047.3,-110.0
78331,5938.4,-1488.0,-934.7,1034.7,218.0,680.2,405.3,244.7,-136.3,427.8
422692,7539.3,2389.1,1169.0,-59.4,1196.4,-361.5,1141.4,389.3,-13.9,-310.0
324669,1123.4,-768.5,656.8,-110.8,710.7,1411.8,330.5,-529.7,138.2,-202.5
271168,-10486.6,-31.2,1442.9,347.9,575.9,-365.2,35.1,255.3,-75.5,210.3
274928,-3319.6,173.4,-285.4,206.1,-348.0,155.2,-196.5,326.8,-266.4,171.2
405997,-10836.1,-214.9,1731.2,-34.0,231.0,-526.7,134.1,-5.1,42.9,227.9
344088,8164.5,-94.4,1843.8,274.6,-1070.9,-405.2,-851.4,-21.7,-515.0,-68.6
337724,556.3,-1837.2,-2123.4,149.5,513.6,544.8,-569.6,-30.3,-99.8,-161.1
281187,4886.6,930.4,367.7,-3480.6,-2020.3,2690.9,-744.8,-799.9,-1459.1,193.5
68657,6712.9,-1727.8,2764.3,-51.2,-460.4,96.2,-1339.7,-410.7,-575.4,-334.5
189238,10713.9,1168.7,-1141.4,14.9,844.6,362.6,1190.9,386.8,131.6,-188.9
297256,2979.4,-1189.9,712.5,408.3,1723.1,469.4,2227.0,-665.6,574.7,-633.2
257440,-4732.4,-604.2,-1109.6,-846.6,-426.5,449.7,-356.4,-1048.5,-165.4,-391.9
410348,9440.2,992.1,-968.1,-39.3,793.6,3404.3,-1049.1,84.4,-78.7,-97.2
375152,1974.1,1552.7,743.2,1969.4,1992.8,-1948.9,1139.0,617.1,-69.0,-1355.6
177479,1260.0,1900.5,796.5,-499.7,320.9,-1773.3,538.8,-754.0,-47.2,-322.5
426829,2320.2,4396.6,-472.8,310.4,-3083.4,-863.3,-272.0,921.8,-226.0,297.7
317222,-7946.6,-44.9,466.4,-1299.1,1628.4,-665.6,-346.5,1050.7,-172.2,-72.4
256243,-3643.0,-849.2,-441.4,-904.6,3.4,699.6,-925.8,-427.6,276.0,142.9
179880,-7314.9,296.5,-851.4,229.3,393.2,-762.1,438.5,-866.7,-54.0,579.6
74443,1742.2,-4374.7,1689.4,483.1,-175.0,1186.8,927.6,278.5,-202.8,-1409.7
433718,888.4,1559.6,-217.5,-349.2,-928.8,994.9,-69.0,-135.4,-89.2,11.4
432677,113.1,-1852.0,-1492.5,2683.9,682.9,66.6,-125.5,-207.7,-663.4,-277.1
339632,-9224.3,84.7,1044.9,-241.4,476.5,-555.8,293.1,-219.4,-5.2,228.1
53031,3955.7,-2045.8,-2049.6,574.7,208.8,1345.1,-560.2,-10.9,-50.6,685.4
43621,-986.7,3996.0,2104.8,-226.0,421.2,-766.7,-459.3,-232.8,24.9,836.2
268405,-1240.7,-890.7,-1743.0,211.3,-222.5,770.6,-24.0,216.4,386.9,-1140.5
402989,-9280.6,437.1,1024.0,-1123.9,561.6,-40.2,-176.1,352.1,753.6,455.9
189904,-3562.8,1915.0,-3602.7,955.0,-1617.4,2575.4,482.7,-315.5,124.6,128.3
46040,-2180.9,-1422.6,-1176.6,-2349.7,-1579.8,-575.6,-644.6,-546.4,-461.2,-368.9
55887,2184.8,1646.0,1570.0,-700.2,2054.2,-1568.2,220.0,-83.9,-1152.1,-118.5
96366,-5985.3,1172.3,821.1,-506.3,-402.5,278.7,-1186.1,492.9,881.6,-399.8
173699,-4671.7,27.9,1428.1,381.7,824.8,650.6,-122.7,370.1,467.1,13.4
11477,-4663.2,2801.7,-3292.4,-36.0,2651.5,3132.2,-523.2,387.8,-189.6,159.2
327164,2288.0,-1003.2,261.3,1669.0,1439.4,1340.2,125.1,743.4,2201.2,182.0
209692,-5548.4,-1673.5,-831.8,-813.4,-757.8,-316.2,86.8,257.7,-692.7,552.9
260091,4491.1,826.8,2480.0,-131.9,365.0,-1240.1,-497.8,283.1,686.9,169.2
331010,10094.2,1287.7,1066.4,-680.1,931.8,-722.4,-535.0,214.3,933.3,-154.8
44159,3848.9,248.5,-2810.9,1915.3,362.1,773.7,103.4,-467.4,-1788.3,845.8
27296,-5700.3,-423.2,-374.8,963.5,-1035.2,-2347.6,-1108.0,-857.7,514.2,208.2
348930,1446.1,2931.9,441.4,-832.2,5.1,-249.4,326.5,58.0,-276.5,-1197.4
295346,-7056.5,-48.0,1788.4,3432.6,3648.6,186.5,-20.6,-873.0,1819.8,70.9
112223,-1555.0,-323.9,1119.2,-829.2,-24.2,-1575.4,553.9,-1050.8,516.2,336.5
63258,-5627.5,-274.0,938.7,-43.9,-59.8,-829.4,-1201.7,448.4,-669.4,482.7
156434,1690.7,-176.1,-160.9,-1333.6,-2145.5,-906.1,244.3,-366.2,-365.2,510.0
9714,-2740.1,1127.6,2382.6,489.3,81.3,-1824.6,189.7,-1151.0,792.2,-1387.1
396126,-2513.3,1253.6,-262.1,585.5,293.1,-367.6,463.5,488.3,418.3,-105.1
15513,-1262.0,830.5,2804.7,-212.7,-3576.9,-1314.4,-811.6,-899.6,562.2,-1102.1
102165,-2441.7,-3375.1,2942.3,-1925.2,403.7,2332.9,2261.9,1199.1,382.0,-753.8
287380,5571.4,1858.5,1399.4,686.6,-1485.4,869.9,657.9,-284.8,-904.9,532.1
174765,1343.3,2897.0,-1415.6,2185.3,485.0,300.5,563.7,-119.7,243.3,-1566.8
89971,4724.4,-2078.5,5022.1,-1223.5,-572.7,-515.7,-2031.1,-1246.4,201.5,153.7
341160,7591.9,44.7,99.1,753.4,726.3,-505.7,-122.2,284.8,-694.1,292.9
275039,4747.9,-4182.7,-703.9,-93.2,-350.8,-88.8,641.3,-317.3,176.2,671.2
391588,2851.2,-2657.0,-2219.6,-38.3,-46.0,995.0,46.6,390.1,-264.3,-1340.5
250593,5588.1,1103.6,-31.1,143.0,161.4,367.8,-700.8,57.9,45.9,-130.9
12634,5620.1,120.2,-166.5,885.8,-0.6,112.3,297.7,-427.9,-560.1,1632.5
265495,-37.1,-489.9,3482.8,221.1,-126.8,3309.8,1442.6,-1134.8,558.2,-794.0
151176,682.2,-1038.9,2295.2,684.1,723.9,2717.8,855.8,-1131.2,1048.2,22.6
300697,4487.4,-640.3,1869.5,1950.8,-372.2,-8.0,210.9,229.5,-1803.6,253.6
67212,-2893.5,-2238.1,-2864.5,171.7,389.9,-719.5,-174.8,1135.3,557.0,-481.6
48325,-3619.3,-1184.6,93.4,-2119.2,250.6,662.1,-352.3,299.4,-1293.5,354.5
100671,6838.3,1230.0,51.4,-592.4,826.9,704.0,-478.2,-44.2,-192.7,-20.6
282694,1082.1,-875.8,2481.6,-843.8,-1455.3,-1226.6,982.1,173.6,-167.0,-31.0
340374,-2516.9,2134.1,-1228.3,798.1,-467.8,36.1,-98.2,214.0,911.0,-2.1
76759,-6904.6,-1084.4,1746.6,-1730.1,1747.3,-911.9,-407.0,146.6,-1284.3,75.7
70233,3087.0,-2796.3,1349.2,-146.5,-1453.7,1684.4,-131.9,1088.5,-704.8,-704.8
161280,9958.0,2730.3,-1008.2,346.8,339.0,144.5,-7.5,67.4,-11.3,17.3
215726,9752.1,911.0,-643.2,564.5,239.6,766.0,-602.3,-333.6,-418.7,496.2
69687,-4491.5,1018.9,122.1,-584.3,-873.6,-833.3,-37.0,-150.8,-327.7,-67.7
175882,-10836.1,-214.9,1731.2,-34.0,231.0,-526.7,134.1,-5.1,42.9,227.9
359232,2177.7,619.2,-399.1,-1106.5,-1270.4,-1606.4,-1112.1,692.7,-569.9,-642.7
85187,-4784.4,1812.5,-510.1,-420.4,-2496.3,-409.9,-2219.3,-1191.1,-525.6,149.9
109526,4393.2,-1615.3,-2742.1,-105.6,545.1,-332.2,-416.1,546.3,799.9,-905.1
298467,4168.7,-551.5,670.6,-319.2,-3627.3,-202.6,-1611.6,-1591.2,-1067.3,-32.3
215939,9097.3,-714.0,144.9,-269.3,-113.0,172.3,-626.8,591.3,-677.1,-607.7
86903,10339.4,364.7,-407.4,-10.1,1123.0,-164.5,-535.4,568.3,-96.7,-316.2
241123,-2527.7,1783.8,-392.5,-2239.5,-2560.6,-579.6,-51.0,243.1,613.8,-474.6
382602,-7009.8,1464.4,729.6,-432.4,-1677.9,393.4,-17.6,-752.2,548.0,-118.9
327433,-2491.8,-1404.5,871.7,-1692.3,-491.4,1498.8,-74.4,-392.6,-407.4,-320.7
348191,-2928.0,1343.8,610.5,-308.6,-1150.8,502.9,313.3,-359.1,-240.9,-429.8
84882,-769.8,-3641.3,-2658.1,437.2,-327.2,-647.1,-625.7,-294.2,-581.0,-2528.6
392553,7627.8,1684.3,-1810.2,1188.1,96.9,63.9,-120.2,-397.6,66.1,31.9
80283,2270.2,-2710.7,-1507.2,18.0,226.1,-264.9,-421.2,-470.8,-73.0,30.6
381141,6387.2,-403.1,2192.9,403.6,-569.4,1069.0,-1105.5,-919.1,312.1,-71.3
9662,-4503.7,-901.0,68.9,262.2,1980.0,439.0,-387.8,-267.7,100.4,515.7
341970,-7318.9,1931.3,-2117.8,700.6,1672.3,2063.2,-695.7,1283.2,-448.0,245.7
300455,4030.4,437.6,-1420.6,-1060.4,-974.7,91.0,-144.4,43.4,-508.3,290.2
10109,-2377.5,-550.8,-3780.4,74.4,691.1,-31.8,650.4,-342.1,896.1,-69.0
381986,6778.0,162.8,536.5,92.0,109.4,460.4,-447.5,-273.8,746.3,156.3
123659,6836.4,-554.8,834.9,-1516.7,-1682.5,-21.6,1192.0,1915.3,1658.3,-299.4
49916,-1121.9,-479.5,1801.0,-338.3,-586.5,340.4,149.0,286.8,-34.9,150.6
112916,4205.6,2799.4,-575.5,1116.8,231.3,-1203.5,185.9,35.1,858.7,-518.6
48943,-2195.7,-1343.4,-2796.8,-1234.1,-2600.2,-543.2,329.5,-456.4,1366.7,-204.6
95457,7152.9,-1693.1,2718.9,-1371.1,829.4,-775.2,37.2,-1157.6,321.0,-87.7
275376,3396.7,101.3,836.5,581.3,-140.9,342.6,464.5,182.2,-13.8,240.2
98559,-4306.3,1579.0,-707.7,233.8,-71.6,894.6,-1023.6,364.0,-655.8,429.3
43836,4874.4,-982.8,1225.1,2648.8,1552.4,807.7,521.2,443.0,-2003.3,-76.7
38876,2553.3,-835.3,-855.8,-205.2,-21.2,-144.1,152.7,187.7,-359.2,591.0
126261,-5287.1,-1313.0,-1784.3,-561.7,2453.4,806.0,-100.9,168.2,1140.7,274.4
357438,-356.9,-630.9,3017.6,403.7,-2098.9,-2205.0,-204.4,1625.0,-316.2,264.4
377729,-1799.4,-4456.6,-29.5,-203.3,1290.9,-1750.6,501.0,32.1,31.4,-2234.1
336193,-1251.7,2775.2,1993.0,82.3,65.9,-832.2,852.5,41.6,-55.7,-105.3
39210,4198.9,2189.2,216.9,3024.6,-1820.5,477.3,-164.1,-570.6,131.7,129.3
330048,1274.4,2297.2,1239.1,-516.2,-242.4,188.9,-194.7,-57.5,-472.8,240.6
358198,1476.0,-2726.7,646.7,655.6,-1631.0,-131.4,407.7,650.6,-169.9,435.0
63875,-5182.6,1880.1,-555.7,97.1,580.6,599.5,-627.7,41.9,327.3,-755.0
245953,-186.5,974.1,-249.7,-1484.9,-2023.7,-154.8,-1346.1,1723.3,-274.5,-21.5
47553,-8487.4,355.1,1218.7,888.5,1191.9,10.1,-367.3,416.6,-138.6,-120.0
190824,6143.5,2022.2,1933.7,1330.6,-2072.4,-5.3,393.8,436.8,-616.2,412.6
115928,2844.6,1880.8,-338.9,-592.9,-3177.0,591.4,-510.4,-1056.3,2847.8,-289.5
44492,1823.3,-1120.8,1846.7,-3066.6,-2665.9,1300.3,-270.0,186.8,1590.1,-1212.8
196784,7616.3,234.6,1557.6,-337.8,97.6,286.2,-465.8,-422.0,47.5,-284.9
92790,-4358.0,-655.2,1857.0,-237.4,-94.5,26.4,-1868.3,-1922.5,217.2,436.7
105904,6793.0,534.1,664.5,-270.4,-957.1,1323.6,-161.2,-1906.2,-886.8,43.8
59437,-8933.4,851.0,-557.4,-68.8,340.5,1021.8,-72.5,490.7,435.6,166.3
1958,8541.6,-580.7,734.2,-39.4,225.4,-803.1,-112.9,393.3,-50.4,-256.6
252513,-3329.6,-7.6,1136.6,-1214.5,1070.2,-493.0,-611.9,-1275.4,-910.8,-3538.0
4500,3606.5,1581.8,860.7,-493.7,-2720.7,243.8,162.0,-1265.1,-594.5,-687.0
81583,8222.6,24.4,316.0,-21.3,-734.8,466.4,216.7,-425.7,-93.9,265.6
248681,-1502.9,-881.6,354.7,-3572.6,-99.5,499.8,-753.6,1412.1,1257.5,86.1
88660,4912.5,555.1,745.7,708.7,-565.2,1010.1,-820.4,-443.4,-748.7,-592.8
45097,-1687.0,-3428.9,-83.5,-163.8,2900.4,-1325.2,507.4,-1731.6,487.5,1508.1
219551,-10836.1,-214.9,1731.2,-34.0,231.0,-526.7,134.1,-5.1,42.9,227.9
77673,6450.8,2252.1,4216.2,25.3,-1298.2,-252.7,-1542.8,874.9,-113.3,-257.3
249025,814.6,3244.5,2413.8,-1557.6,-1281.7,-248.8,-101.1,-1042.9,747.2,174.7
72026,-7584.3,-293.3,1695.9,-1085.9,-2737.5,-251.0,-803.7,-607.6,-652.6,110.7
222131,-3175.0,672.5,-122.3,388.6,4.2,645.5,1455.1,-1170.1,70.6,-113.6
228536,438.1,1919.6,229.2,-604.1,-808.6,437.2,-354.7,1102.8,165.6,-424.0
104920,1968.2,405.7,1558.2,4.9,895.7,-821.0,-901.9,141.5,-946.4,-458.2
116711,556.9,5837.1,1360.0,-474.7,-656.0,134.1,713.7,381.0,-146.3,1422.0
406780,-2613.7,-635.6,2181.0,-208.1,-1096.0,3215.6,1501.6,987.5,42.6,248.3
57544,7480.5,-2111.3,3056.8,-195.1,-1214.6,-3037.5,784.4,-556.1,-245.7,288.6
91548,-1369.1,4834.8,-444.3,1604.6,390.2,1383.8,37.9,-44.2,-1204.2,-1410.7
52936,-6762.3,1035.3,941.3,687.9,329.4,345.2,-1741.8,789.9,-721.6,404.7
69404,-658.8,163.7,2231.2,1999.7,-170.3,-2249.5,-1709.2,-2388.3,522.0,88.5
10841,6184.6,1266.2,-447.1,69.7,-209.4,309.1,-463.8,49.0,96.7,-81.0
12103,-9045.6,1175.8,41.7,117.4,290.8,1368.9,-1186.3,514.6,-416.1,81.1
250145,5609.4,745.3,92.7,-2235.0,-1664.0,-1705.5,347.6,-89.3,44.9,-38.4
40349,5197.5,-424.6,-1450.8,814.3,-134.7,232.2,411.9,-232.2,246.2,-77.3
442954,5853.7,-751.2,2483.3,-1477.7,-68.7,-725.4,559.7,-600.6,1535.0,-462.6
65572,-9477.4,384.1,-16.8,182.5,-720.7,1266.3,-653.7,-1592.1,-626.7,300.4
39060,-2600.8,379.8,-2594.3,-1004.3,1229.6,-1251.0,1112.9,1281.2,635.3,-704.5
3121,-1581.1,-1391.4,2418.1,-1108.1,-1152.5,-974.5,-1216.5,633.0,-1329.6,-513.0
296293,200.1,1135.6,1397.3,-6689.0,-1262.2,-627.6,308.8,-1385.7,-1504.7,207.5
382644,-3379.6,580.1,2466.8,130.1,-560.2,-617.0,-765.1,119.9,-493.2,424.7
333379,-2608.8,4661.0,2286.2,663.7,371.3,105.9,688.7,1038.7,-1787.6,-1035.5
374157,-563.4,-1400.8,81.2,385.3,564.7,-1524.7,-224.2,194.0,454.8,-222.2
2732,8258.8,1958.7,-789.1,1374.6,179.0,306.3,-379.4,-335.8,302.8,-325.3
207282,-5326.2,2668.1,-2768.0,-85.5,1798.3,3944.3,-2914.1,279.9,-107.5,337.4
74208,7071.9,-2179.7,1173.5,-1415.4,-376.9,-2017.1,139.0,-406.3,-74.5,382.9
114073,1585.2,1385.7,-327.9,-808.7,-1004.6,-442.1,530.2,973.2,-291.2,-146.7
360354,7905.6,1084.3,-358.4,173.1,651.1,-73.1,551.5,609.5,-165.9,-206.9
4798,10974.2,1684.6,-1136.2,206.9,-219.3,175.5,-159.0,-189.7,-150.7,-185.8
67720,-4203.6,-917.0,1482.7,-1544.8,-606.5,-194.6,-552.3,330.6,19.5,-700.9
199501,3336.5,1.9,1549.6,-1184.4,1917.7,1503.4,-850.6,-2742.4,35.2,243.0
173210,-6435.7,2079.5,-411.7,2188.5,1094.6,754.2,274.6,198.6,-445.1,44.2
191859,-2609.4,-2193.2,-2627.8,201.4,-915.6,-794.8,-101.8,-944.0,-434.5,-441.4
313327,-5966.5,-416.7,-908.6,-179.8,87.3,-1009.2,307.9,151.6,56.9,651.1
150151,5372.0,-3876.1,-2520.2,-609.8,-499.6,-1479.7,-176.6,176.4,1208.0,3002.0
